t_name,SRR072893,SRR072894
FBtr0342980,0.0,0.0
FBtr0071794,0.0,0.0
FBtr0071795,0.0,0.0
FBtr0302298,0.0,0.0
FBtr0071792,22.872774,44.608517
FBtr0071791,0.0,0.0
FBtr0071793,0.0,0.0
FBtr0300929,0.0,0.0
FBtr0300928,0.0,0.0
FBtr0071760,0.0,0.0
FBtr0071761,0.0,0.0
FBtr0342979,36.357456,34.547668
FBtr0071790,16.38652,0.0
FBtr0071762,0.0,0.0
FBtr0308350,0.0,0.0
FBtr0112398,0.0,0.0
FBtr0071763,0.0,0.0
FBtr0100521,0.0,0.0
FBtr0342981,0.0,0.0
FBtr0071764,0.0,0.0
FBtr0071765,0.0,0.0
FBtr0071766,0.0,0.0
FBtr0112399,0.0,0.0
FBtr0071787,32.2813,10.611757
FBtr0071767,17.886039999999998,17.852306
FBtr0344939,0.0,0.0
FBtr0342983,0.0,0.0
FBtr0071786,5.616776,2.0144849999999996
FBtr0342982,0.0,0.0
FBtr0071769,3.791205,0.0
FBtr0071770,14.726536999999999,15.911932
FBtr0071772,23.568647,45.568928
FBtr0071771,3.827265,0.0
FBtr0071785,0.0,0.0
FBtr0071784,0.0,0.0
FBtr0114303,5.760375,0.0
FBtr0345795,0.0,0.0
FBtr0071783,0.0,0.0
FBtr0071782,0.0,0.0
FBtr0345581,0.0,0.0
FBtr0071781,0.0,0.0
FBtr0071773,0.0,0.0
FBtr0071774,61.004723,77.301186
FBtr0345469,0.0,0.0
FBtr0345468,0.0,0.0
FBtr0071780,0.0,0.0
FBtr0071779,0.0,0.0
FBtr0346956,0.0,0.0
FBtr0301476,0.0,0.0
FBtr0071777,0.0,0.0
FBtr0113105,0.0,0.0
FBtr0342993,0.0,0.0
FBtr0071775,0.0,0.0
FBtr0071776,0.0,0.0
FBtr0308773,0.0,0.0
FBtr0308774,0.0,0.0
FBtr0071811,0.0,0.0
FBtr0071812,0.0,0.0
FBtr0342984,0.0,0.0
FBtr0071852,0.0,0.0
FBtr0071851,0.0,0.0
FBtr0071849,0.0,0.0
FBtr0071850,0.0,0.0
FBtr0342996,0.0,0.0
FBtr0071813,0.0,0.0
FBtr0071814,0.0,0.0
FBtr0071815,0.0,0.0
FBtr0342985,0.0,0.0
FBtr0342994,0.0,0.0
FBtr0071816,0.0,0.0
FBtr0342986,0.0,0.0
FBtr0112400,0.7702220000000001,0.0
FBtr0071848,0.0,0.0
FBtr0112519,144.320831,167.083466
FBtr0112520,3.3979129999999995,0.0
FBtr0342987,1.8926209999999999,2.9350080000000003
FBtr0112401,0.0,0.0
FBtr0071847,0.0,0.0
FBtr0113106,0.0,0.0
FBtr0071846,0.0,0.0
FBtr0342990,0.0,0.0
FBtr0113107,0.0,0.0
FBtr0071819,0.0,0.0
FBtr0342997,0.0,0.0
FBtr0342998,0.0,0.0
FBtr0071820,59.28344,47.765961
FBtr0342988,47.505520000000004,38.276237
FBtr0345700,1.864487,0.20117000000000002
FBtr0071821,0.0,0.0
FBtr0071822,0.0,0.0
FBtr0342989,0.0,0.0
FBtr0342995,0.0,0.0
FBtr0339539,0.0,0.0
FBtr0071845,0.0,0.0
FBtr0342999,0.0,0.0
FBtr0071823,0.0,0.0
FBtr0339533,0.0,0.0
FBtr0339534,0.0,0.0
FBtr0071826,0.0,0.0
FBtr0307213,0.0,0.0
FBtr0339538,2.4329419999999997,6.147062
FBtr0307214,2.655655,6.709766
FBtr0290254,18.113460999999997,7.416797
FBtr0071827,15.317919,3.236607
FBtr0301243,11.617352,2.987302
FBtr0346637,0.0,0.0
FBtr0071843,26.925209000000002,38.298565
FBtr0339537,1.5848520000000001,0.791495
FBtr0344880,9.915042999999999,24.499326999999997
FBtr0344940,0.0,0.0
FBtr0071828,10.843879,26.794409
FBtr0339535,0.0,0.0
FBtr0071842,37.299362,40.382011
FBtr0301668,0.0,0.0
FBtr0305323,0.0,0.0
FBtr0071840,0.0,0.0
FBtr0071841,5.978572,0.0
FBtr0071830,0.0,0.0
FBtr0342991,0.0,0.0
FBtr0342992,0.0,0.0
FBtr0344423,0.0,0.0
FBtr0344422,0.0,0.0
FBtr0344421,0.0,0.0
FBtr0071832,0.0,14.878242000000002
FBtr0071833,0.0,0.0
FBtr0071834,10.837071,9.139369
FBtr0331942,0.0,0.0
FBtr0331941,0.0,0.0
FBtr0112820,0.0,0.0
FBtr0071838,15.723129,0.0
FBtr0071835,0.0,0.0
FBtr0071836,0.0,0.0
FBtr0330229,2.632209,3.3598199999999996
FBtr0071837,2.928065,3.737459
FBtr0071853,0.0,0.0
FBtr0345701,0.0,0.0
FBtr0343000,0.0,0.0
FBtr0071854,0.0,0.0
FBtr0343001,0.0,0.0
FBtr0300409,4.099538,0.0
FBtr0308603,1.81854,0.0
FBtr0343002,633.979614,0.0
FBtr0071855,855.2318730000001,2281.157227
FBtr0114304,0.0,0.0
FBtr0113527,0.0,0.0
FBtr0113528,0.0,0.0
FBtr0113529,0.0,0.0
FBtr0113530,0.0,0.0
FBtr0308602,0.0,0.0
FBtr0071856,28.626003000000004,47.192745
FBtr0071940,0.0,0.0
FBtr0071858,0.0,0.0
FBtr0343008,0.0,0.0
FBtr0343009,0.0,0.0
FBtr0343010,0.0,0.0
FBtr0071938,14.924171,8.996957
FBtr0071937,36.796509,29.12125
FBtr0071860,76.948624,44.610034999999996
FBtr0071936,46.185608,82.28833
FBtr0071935,1470.583862,2492.001709
FBtr0345505,0.0,0.0
FBtr0071934,0.0,0.0
FBtr0345504,220.2966,375.278687
FBtr0071933,297.30697599999996,500.79708899999997
FBtr0071931,0.0,0.0
FBtr0112750,0.0,0.0
FBtr0112749,0.0,0.0
FBtr0345503,0.0,0.0
FBtr0071929,0.0,0.0
FBtr0071861,0.0,0.0
FBtr0345496,0.0,0.0
FBtr0071928,0.0,0.0
FBtr0071927,0.0,0.0
FBtr0306910,0.0,0.0
FBtr0306908,0.0,0.0
FBtr0306911,0.0,0.0
FBtr0345497,0.067143,0.0
FBtr0306909,0.0,0.0
FBtr0345502,0.0,0.0
FBtr0071862,0.0,0.0
FBtr0309799,0.0,0.0
FBtr0309800,0.0,0.0
FBtr0345498,0.0,0.0
FBtr0345499,0.0,0.0
FBtr0071863,0.0,0.0
FBtr0301269,4.628487000000001,0.0
FBtr0301270,0.0,0.0
FBtr0344753,0.0,0.0
FBtr0071865,0.0,0.0
FBtr0309802,0.0,0.0
FBtr0304124,0.0,0.0
FBtr0345501,0.0,0.0
FBtr0343003,0.0,0.0
FBtr0346948,0.0,0.0
FBtr0346949,0.0,0.0
FBtr0071867,0.0,0.0
FBtr0343011,0.0,0.0
FBtr0100554,0.0,0.0
FBtr0345500,24.679907,35.293652
FBtr0071868,26.80831,38.337387
FBtr0343004,0.0,0.0
FBtr0343014,0.047837,0.396387
FBtr0071924,0.055709,0.46163000000000004
FBtr0330249,0.055709,0.46163000000000004
FBtr0343005,0.0,0.0
FBtr0343006,0.0,0.0
FBtr0343007,0.0,0.0
FBtr0343013,0.0,0.0
FBtr0071922,0.0,0.0
FBtr0071921,0.0,0.0
FBtr0071870,0.0,0.0
FBtr0071871,0.0,0.0
FBtr0071920,0.0,0.0
FBtr0071872,0.0,0.0
FBtr0330250,0.0,0.0
FBtr0344659,0.0,0.0
FBtr0344660,0.0,0.0
FBtr0344661,0.0,0.0
FBtr0273311,0.0,0.0
FBtr0301377,0.0,0.0
FBtr0301374,0.0,0.0
FBtr0330233,0.0,0.0
FBtr0330234,0.0,0.0
FBtr0071919,0.0,0.0
FBtr0301375,0.0,0.0
FBtr0301376,0.0,0.0
FBtr0302116,0.0,0.0
FBtr0302117,0.0,0.0
FBtr0302374,0.0,0.0
FBtr0299573,0.0,0.0
FBtr0330241,0.0,0.0
FBtr0299572,0.0,0.0
FBtr0071878,0.0,0.0
FBtr0309275,0.0,0.0
FBtr0071880,0.0,0.0
FBtr0339941,0.0,0.0
FBtr0300124,0.0,0.0
FBtr0300125,0.0,0.0
FBtr0071883,596.725159,1035.2341310000002
FBtr0071914,34.464119000000004,32.460693
FBtr0071913,93.11930799999999,128.765182
FBtr0071911,1428.657959,1986.624023
FBtr0309858,14.280042000000002,27.724415000000004
FBtr0309857,0.0,0.0
FBtr0113110,0.0,0.0
FBtr0346670,0.0,0.0
FBtr0346668,0.0,0.0
FBtr0339758,0.0,0.0
FBtr0346669,0.0,0.0
FBtr0343178,0.0,0.0
FBtr0071888,0.0,0.0
FBtr0343179,0.0,0.0
FBtr0071890,0.0,0.0
FBtr0071891,0.0,0.0
FBtr0343180,0.0,0.0
FBtr0302717,0.0,0.0
FBtr0071893,0.0,0.0
FBtr0071894,0.0,0.0
FBtr0343181,0.0,0.0
FBtr0303785,0.0,0.0
FBtr0071910,3.9603080000000004,0.0
FBtr0343182,3.8910989999999996,0.0
FBtr0071897,1440.241821,2773.764893
FBtr0071909,0.0,0.0
FBtr0305132,0.0,0.0
FBtr0071898,0.0,0.0
FBtr0071899,0.0,0.0
FBtr0345978,0.0,0.0
FBtr0071900,0.0,0.0
FBtr0290095,0.0,0.0
FBtr0304921,0.0,0.0
FBtr0304923,0.0,0.0
FBtr0339762,0.0,0.0
FBtr0071907,76.651009,82.553024
FBtr0332910,1.023443,0.0
FBtr0071906,3.993603,0.0
FBtr0304924,15.238578,0.0
FBtr0071902,0.0,0.0
FBtr0332909,28.481271999999997,49.78714
FBtr0071905,41.916393,33.344809999999995
FBtr0071903,3.708042,0.0
FBtr0071904,1.780141,9.234922000000001
FBtr0071942,0.0,0.0
FBtr0071943,0.0,0.0
FBtr0304795,0.0,0.0
FBtr0301927,0.0,0.0
FBtr0304796,0.0,0.0
FBtr0071996,33.558796,19.416504
FBtr0302767,0.203224,2.684719
FBtr0302768,6.374226999999999,12.197714999999999
FBtr0302769,0.0,0.0
FBtr0302771,0.0,0.0
FBtr0344190,0.0,0.0
FBtr0345079,0.0,0.0
FBtr0336697,0.0,0.0
FBtr0302766,0.189685,4.363169999999999
FBtr0302770,0.0,0.0
FBtr0345077,0.0,0.0
FBtr0345078,0.0,0.0
FBtr0302772,0.0,0.0
FBtr0302773,0.0,0.0
FBtr0071995,1.455017,2.288566
FBtr0303465,1.320555,0.0
FBtr0303464,0.0,0.0
FBtr0071994,835.8435059999999,1173.0269779999999
FBtr0071951,0.0,0.0
FBtr0302895,35.468655,34.236065
FBtr0071993,82.229179,44.88023
FBtr0310325,0.0,0.0
FBtr0334011,0.0,0.0
FBtr0302896,0.0,0.0
FBtr0308940,0.0,0.0
FBtr0308941,0.0,0.0
FBtr0343187,0.0,0.0
FBtr0303210,0.0,0.0
FBtr0071990,0.0,0.0
FBtr0309674,0.0,0.0
FBtr0309675,0.0,0.0
FBtr0303209,0.0,0.0
FBtr0345653,0.0,0.0
FBtr0071989,0.0,0.0
FBtr0343186,0.0,0.0
FBtr0071988,24.238482,15.689157000000002
FBtr0303203,0.0,0.0
FBtr0071953,0.0,0.0
FBtr0100130,0.0,0.0
FBtr0339108,0.0,0.0
FBtr0339109,0.0,0.0
FBtr0339111,0.0,0.0
FBtr0339110,0.0,0.0
FBtr0071985,24.057802,32.106173999999996
FBtr0336732,0.0,0.0
FBtr0071984,32.467471999999994,14.799798000000001
FBtr0302290,0.0,0.0
FBtr0071958,69.93759200000001,161.331909
FBtr0343189,27.367473999999998,23.553283999999998
FBtr0343190,5.397174,0.0
FBtr0071959,0.0,0.0
FBtr0071960,9.279739,5.320571
FBtr0343188,11.307016,6.505152
FBtr0071961,0.0,0.0
FBtr0343191,0.0,0.0
FBtr0343192,0.0,0.0
FBtr0071983,0.0,0.0
FBtr0071962,0.0,0.0
FBtr0071982,99.542351,190.33123799999998
FBtr0091664,0.0,0.0
FBtr0310344,0.0,0.0
FBtr0071963,0.0,0.0
FBtr0114564,0.0,0.0
FBtr0310345,7.406847999999999,0.0
FBtr0071964,0.0,0.0
FBtr0071965,0.0,0.0
FBtr0071980,0.0,0.0
FBtr0071966,0.0,0.0
FBtr0071979,0.0,0.0
FBtr0071978,0.0,0.0
FBtr0302953,0.0,0.0
FBtr0071977,0.0,0.0
FBtr0071976,0.0,0.0
FBtr0343193,0.0,0.0
FBtr0343194,0.0,0.0
FBtr0071975,0.0,0.0
FBtr0340515,0.0,0.0
FBtr0340514,0.0,0.0
FBtr0071974,0.0,0.0
FBtr0071967,0.0,0.0
FBtr0071973,0.0,0.0
FBtr0071968,0.0,0.0
FBtr0306079,0.0,0.0
FBtr0071969,0.0,0.0
FBtr0306080,0.0,0.0
FBtr0112596,0.0,0.0
FBtr0330239,0.0,0.0
FBtr0343195,0.0,0.0
FBtr0071998,0.0,0.0
FBtr0072052,0.0,0.0
FBtr0071999,0.0,0.0
FBtr0072050,0.0,0.0
FBtr0072051,0.0,0.0
FBtr0072049,0.0,0.0
FBtr0072048,0.0,0.0
FBtr0343196,0.0,0.0
FBtr0343199,0.0,0.0
FBtr0072047,0.0,0.0
FBtr0072046,0.0,0.0
FBtr0343198,0.0,0.0
FBtr0072001,0.0,0.0
FBtr0343197,0.0,0.0
FBtr0343200,0.0,0.0
FBtr0072045,0.0,0.0
FBtr0307100,0.0,0.0
FBtr0072043,0.0,0.0
FBtr0072044,0.0,0.0
FBtr0343206,0.0,0.0
FBtr0300955,0.0,0.0
FBtr0343205,0.0,0.0
FBtr0072002,0.0,0.0
FBtr0072041,0.0,0.0
FBtr0072040,0.0,0.0
FBtr0273227,0.0,0.0
FBtr0290285,0.0,0.0
FBtr0112403,0.0,0.0
FBtr0072004,0.0,0.0
FBtr0305674,0.0,0.0
FBtr0301852,25.157049,53.199695999999996
FBtr0305675,20.181589000000002,42.678074
FBtr0329860,3.3642269999999996,0.0
FBtr0072038,2.746743,0.0
FBtr0072006,0.0,0.0
FBtr0301853,0.0,0.0
FBtr0336735,0.0,0.0
FBtr0301854,0.0,0.0
FBtr0112724,2.871029,2.399418
FBtr0112725,5.67543,7.017268
FBtr0343202,7.4292110000000005,23.068506
FBtr0072037,0.0,0.0
FBtr0072010,16.354681,23.684379999999997
FBtr0072036,34.574661,27.240129
FBtr0072033,170.490692,310.96011400000003
FBtr0072034,3.624539,0.0
FBtr0072011,0.0,0.0
FBtr0072012,0.0,0.0
FBtr0343203,0.666208,0.0
FBtr0343204,0.0,0.0
FBtr0302316,0.0,0.0
FBtr0072031,20.606582999999997,16.029243
FBtr0072030,186.50204499999998,234.333862
FBtr0072013,11.903454,2.420007
FBtr0072014,0.0,0.0
FBtr0302315,0.0,0.0
FBtr0072015,11.946685,26.934509000000002
FBtr0072029,0.0,0.0
FBtr0072028,17.624302,37.363296999999996
FBtr0112940,0.0,0.0
FBtr0072027,0.0,0.0
FBtr0343207,0.0,0.0
FBtr0072025,0.0,0.0
FBtr0306150,0.0,0.0
FBtr0072016,0.0,0.0
FBtr0072024,0.0,0.0
FBtr0113111,0.0,0.0
FBtr0343263,0.0,0.0
FBtr0343264,0.0,0.0
FBtr0072023,0.0,0.0
FBtr0331989,0.0,0.0
FBtr0072022,0.0,0.0
FBtr0072021,0.0,0.0
FBtr0072020,0.0,0.0
FBtr0072019,0.0,0.0
FBtr0331986,0.0,0.0
FBtr0331988,0.0,0.0
FBtr0072056,0.0,0.0
FBtr0072057,0.0,0.0
FBtr0331987,0.0,0.0
FBtr0072121,0.0,0.0
FBtr0072120,38.085438,36.737225
FBtr0072058,67.791985,73.48419200000001
FBtr0072117,0.0,0.0
FBtr0346612,0.0,0.0
FBtr0072116,0.0,0.0
FBtr0072115,0.0,0.0
FBtr0072059,0.0,0.0
FBtr0072060,14.858714,16.148493
FBtr0072114,80.068825,148.139038
FBtr0113112,0.0,0.0
FBtr0343265,106.064232,296.786102
FBtr0072061,87.641609,38.063652000000005
FBtr0072113,3.130895,1.078619
FBtr0072112,68.67144,127.05289499999999
FBtr0072062,63.910740000000004,52.115437
FBtr0072111,3.433728,3.3996769999999996
FBtr0343267,3.721782,3.684875
FBtr0072063,0.0,0.0
FBtr0072064,0.0,0.0
FBtr0072065,2.4354080000000002,5.564531
FBtr0072066,138.921478,139.568695
FBtr0072067,0.0,0.0
FBtr0072068,0.0,0.0
FBtr0072069,5.566031,0.0
FBtr0072070,0.0,0.0
FBtr0332926,0.0,0.0
FBtr0301263,0.0,0.0
FBtr0301258,0.0,0.0
FBtr0301259,0.0,0.0
FBtr0301260,0.0,0.0
FBtr0301262,0.0,0.0
FBtr0343266,0.0,0.0
FBtr0072109,0.0,0.0
FBtr0091694,0.0,0.0
FBtr0306121,0.0,0.0
FBtr0072071,0.0,0.0
FBtr0072107,0.0,0.0
FBtr0336928,0.0,0.0
FBtr0306160,0.0,0.0
FBtr0336929,0.0,0.0
FBtr0306384,0.0,0.0
FBtr0072105,0.0,0.0
FBtr0072102,0.0,0.0
FBtr0072103,0.0,0.0
FBtr0072104,0.0,0.0
FBtr0340029,5.077496,10.286837
FBtr0072072,86.024551,210.844696
FBtr0072073,40.989079,10.68563
FBtr0340031,0.0,0.0
FBtr0344929,0.0,0.0
FBtr0340030,0.0,0.0
FBtr0344180,0.0,0.0
FBtr0344181,0.0,0.0
FBtr0344178,0.0,0.0
FBtr0344182,0.0,0.0
FBtr0344183,0.0,0.0
FBtr0344179,0.0,0.0
FBtr0344177,0.0,0.0
FBtr0344184,0.0,0.0
FBtr0344176,0.0,0.0
FBtr0114541,0.0,0.0
FBtr0336679,0.0,0.0
FBtr0336678,0.0,0.0
FBtr0336680,0.0,0.0
FBtr0072100,0.0,0.0
FBtr0336685,0.0,0.0
FBtr0346652,0.0,0.0
FBtr0301509,0.0,0.0
FBtr0089500,0.0,0.0
FBtr0345467,3.6196910000000004,0.0
FBtr0072099,4.108586,0.0
FBtr0072083,0.46818999999999994,0.121847
FBtr0072084,0.0,0.0
FBtr0072098,1.164557,1.912381
FBtr0072096,61.56736,27.440115000000002
FBtr0072097,0.0,0.0
FBtr0072085,59.943012,152.12763999999999
FBtr0072095,7.630077,9.416622
FBtr0089505,6.438066,12.355412
FBtr0344995,2.45847,2.3045009999999997
FBtr0089503,1.010799,6.969811
FBtr0089504,13.650433,33.241245
FBtr0306253,0.0,0.0
FBtr0345699,0.0,0.0
FBtr0072087,10.5898,22.23457
FBtr0113113,18.53841,0.0
FBtr0343268,1.224687,3.8250269999999995
FBtr0113114,0.0,0.0
FBtr0072094,0.0,0.0
FBtr0345698,0.0,0.0
FBtr0309651,0.0,0.0
FBtr0309653,0.0,0.0
FBtr0309652,0.0,0.0
FBtr0343272,0.0,0.0
FBtr0114586,53.72531899999999,51.811896999999995
FBtr0072088,0.0,0.0
FBtr0345534,0.0,0.0
FBtr0110784,0.0,0.0
FBtr0072089,0.0,0.0
FBtr0072090,0.0,0.0
FBtr0072091,19.340971,46.92942
FBtr0345535,16.342157,39.653023
FBtr0290120,0.0,0.0
FBtr0100329,0.0,0.0
FBtr0310328,0.0,0.0
FBtr0310329,0.0,0.0
FBtr0310330,0.0,0.0
FBtr0072245,0.0,0.0
FBtr0072122,0.0,0.0
FBtr0343271,0.0,0.0
FBtr0072123,0.0,0.0
FBtr0343269,0.0,0.0
FBtr0072242,67.160873,77.81190500000001
FBtr0072124,26.785727,40.706219
FBtr0072241,120.575356,127.28144099999999
FBtr0343270,4.890605,5.057025
FBtr0343262,0.0,0.0
FBtr0072239,0.0,0.0
FBtr0301162,0.0,0.0
FBtr0072238,0.0,0.0
FBtr0091917,0.0,0.0
FBtr0343260,0.0,0.0
FBtr0072237,13.756692000000001,0.0
FBtr0072236,56.851395,56.359715
FBtr0072126,97.539009,174.105164
FBtr0343273,6.886492,0.0
FBtr0072234,80.241615,68.59135400000001
FBtr0343278,0.0,0.0
FBtr0072235,45.379269,59.022498999999996
FBtr0347022,0.0,0.0
FBtr0072127,0.0,0.0
FBtr0343274,0.0,0.0
FBtr0072232,0.0,0.0
FBtr0344878,0.0,0.0
FBtr0072233,50.719677000000004,111.225746
FBtr0089625,0.0,0.0
FBtr0089624,0.0,0.0
FBtr0089626,0.0,0.0
FBtr0089627,0.0,0.0
FBtr0301643,0.0,0.0
FBtr0301644,0.0,0.0
FBtr0343277,5.154267,29.042982000000002
FBtr0343276,0.0,26.394278999999997
FBtr0343275,0.0,0.0
FBtr0072227,72.845825,73.013199
FBtr0072128,40.675041,37.04361
FBtr0072226,188.7379,316.54449500000004
FBtr0072129,23.267078,0.0
FBtr0330600,0.0,0.0
FBtr0072130,0.0,0.0
FBtr0100255,0.0,0.0
FBtr0072225,32.210125,26.659294
FBtr0343290,0.0,0.0
FBtr0072224,0.0,0.0
FBtr0072131,0.0,0.0
FBtr0072223,18.285881,10.603150999999999
FBtr0301648,22.584929000000002,71.751099
FBtr0072132,35.710834999999996,0.0
FBtr0343302,13.034962,15.698153
FBtr0072221,12.040586,14.500616
FBtr0072133,0.0,0.0
FBtr0072220,58.25396,93.827202
FBtr0072134,0.0,0.0
FBtr0343298,0.0,0.0
FBtr0072135,0.0,0.0
FBtr0305988,0.0,0.0
FBtr0305990,0.0,0.0
FBtr0305989,0.0,22.526848
FBtr0072219,325.294159,145.312714
FBtr0347019,0.0,0.0
FBtr0347020,0.0,0.0
FBtr0343299,0.0,0.0
FBtr0072137,0.0,0.0
FBtr0072136,0.0,0.0
FBtr0343300,0.0,0.0
FBtr0343261,0.0,0.0
FBtr0072139,0.0,0.0
FBtr0072138,0.0,0.0
FBtr0343301,0.0,0.0
FBtr0343281,0.0,0.0
FBtr0072140,10.100224,11.129364
FBtr0072215,0.0,0.0
FBtr0072216,18.06739,74.299911
FBtr0072217,126.84411599999999,110.03827700000001
FBtr0072218,1.434018,2.558713
FBtr0072214,34.795013,4.438911
FBtr0072213,0.0,0.0
FBtr0072212,0.0,0.0
FBtr0072211,0.0,0.0
FBtr0343280,20.061419,7.363430999999999
FBtr0072210,22.899292000000003,9.681882
FBtr0072141,87.38780200000001,123.08488500000001
FBtr0072142,0.0,0.0
FBtr0072143,0.0,0.0
FBtr0072144,0.0,0.0
FBtr0301411,0.0,0.0
FBtr0343279,0.0,0.0
FBtr0072209,0.0,0.0
FBtr0345932,0.0,0.0
FBtr0331981,0.0,0.0
FBtr0072145,10.713054,19.965526999999998
FBtr0331980,12.077828,41.873905
FBtr0072146,0.0,0.0
FBtr0072208,14.868306,10.401521
FBtr0072147,45.047024,34.513573
FBtr0072207,21.021528,23.229362
FBtr0072148,0.0,0.0
FBtr0330254,0.0,0.0
FBtr0306797,0.0,0.0
FBtr0072150,0.0,0.0
FBtr0072151,6.851264,8.62452
FBtr0112406,10.087330999999999,0.0
FBtr0072152,37.158103999999994,0.0
FBtr0343289,18.875994,8.491457
FBtr0072205,21.260328,9.564062
FBtr0072154,50.434711,15.602777
FBtr0072153,1.485106,2.30717
FBtr0072155,5.9674059999999995,43.037975
FBtr0072156,23.870701,0.0
FBtr0072204,93.195114,76.625298
FBtr0343282,0.0,0.0
FBtr0072157,0.0,0.0
FBtr0072158,0.0,0.0
FBtr0072203,0.0,0.0
FBtr0072202,0.0,0.0
FBtr0072159,0.0,0.0
FBtr0072160,0.0,0.0
FBtr0072201,37.150459000000005,14.409364000000002
FBtr0343288,0.0,0.0
FBtr0304417,0.0,0.0
FBtr0304416,0.0,0.0
FBtr0343285,0.0,0.0
FBtr0343286,0.0,0.0
FBtr0113464,0.0,0.0
FBtr0343283,0.0,0.0
FBtr0343284,0.0,0.0
FBtr0343287,0.0,0.0
FBtr0072197,0.0,0.0
FBtr0343347,0.0,0.0
FBtr0072161,0.0,0.0
FBtr0072196,0.0,0.0
FBtr0072195,0.0,0.0
FBtr0072162,2.471857,1.828815
FBtr0345790,0.0,0.0
FBtr0072163,93.819489,90.796738
FBtr0343340,0.0,0.0
FBtr0072164,0.0,0.0
FBtr0343341,0.0,0.0
FBtr0343346,4.466753,9.751905
FBtr0072194,36.964005,16.318373
FBtr0072165,23.450832000000002,21.414732
FBtr0345934,0.0,0.0
FBtr0072193,0.0,0.0
FBtr0072192,0.0,0.0
FBtr0072191,70.86419699999999,148.06958
FBtr0345949,49.522919,46.150448
FBtr0072166,62.787617000000004,51.349625
FBtr0072167,15.242557999999999,9.384008
FBtr0072189,2.602695,0.0
FBtr0072190,0.304679,0.0
FBtr0343345,0.352085,0.0
FBtr0072168,7.794058000000001,0.0
FBtr0072188,1093.497925,433.305908
FBtr0072187,2.036232,0.0
FBtr0343342,0.0,0.0
FBtr0072169,0.0,0.0
FBtr0072170,0.0,0.0
FBtr0289967,0.0,0.0
FBtr0289968,0.0,0.0
FBtr0289969,0.0,0.0
FBtr0289970,0.0,0.0
FBtr0343344,0.0,0.0
FBtr0113117,0.0,0.0
FBtr0072172,70.324921,18.482956
FBtr0072173,1236.1719970000001,665.326416
FBtr0343343,0.0,0.0
FBtr0072175,444.838104,862.289185
FBtr0072174,234.50714100000002,439.146362
FBtr0072176,126.709129,144.56596399999998
FBtr0072185,1226.353149,565.139954
FBtr0072177,67.058426,17.80978
FBtr0343334,0.0,0.0
FBtr0343335,0.0,0.0
FBtr0290256,22.712177,0.0
FBtr0290258,23.642946,0.0
FBtr0309372,0.0,0.0
FBtr0343337,0.0,0.0
FBtr0072179,44.906754,32.359798
FBtr0302165,6.729785000000001,0.0
FBtr0343336,0.0,0.0
FBtr0343338,0.0,0.0
FBtr0299696,0.0,0.0
FBtr0299697,0.0,0.0
FBtr0344996,0.0,0.0
FBtr0072288,0.0,0.0
FBtr0072246,0.0,0.0
FBtr0072247,0.0,0.0
FBtr0345620,0.0,0.0
FBtr0072248,0.0,0.0
FBtr0307174,0.0,0.0
FBtr0072249,63.883892,0.0
FBtr0072287,0.0,0.0
FBtr0072250,34.322765000000004,0.0
FBtr0343339,0.0,0.0
FBtr0072285,12.971426,0.0
FBtr0305505,0.0,0.0
FBtr0072251,0.0,0.0
FBtr0072252,0.0,0.0
FBtr0343441,0.0,0.0
FBtr0343439,0.0,0.0
FBtr0343440,0.0,0.0
FBtr0331500,0.0,0.0
FBtr0331501,0.0,0.0
FBtr0331502,0.0,0.0
FBtr0072282,0.0,0.0
FBtr0072281,14.13807,24.327139000000003
FBtr0343438,16.094814000000003,27.694077000000004
FBtr0343432,0.0,0.0
FBtr0072253,0.0,0.0
FBtr0072280,0.0,0.0
FBtr0100398,0.0,0.0
FBtr0343433,0.0,0.0
FBtr0072254,0.0,0.0
FBtr0072255,0.0,0.0
FBtr0301272,0.675294,0.0
FBtr0301273,0.0,0.0
FBtr0301274,0.675294,0.0
FBtr0301271,1.209286,0.0
FBtr0072256,72.523888,51.422581
FBtr0072257,0.0,0.0
FBtr0343434,0.0,0.0
FBtr0343435,0.0,0.0
FBtr0072277,37.908058000000004,57.738838
FBtr0072258,0.0,72.337128
FBtr0100213,0.0,0.0
FBtr0300227,0.0,0.0
FBtr0300861,0.0,0.0
FBtr0304599,0.0,0.0
FBtr0072259,0.0,0.0
FBtr0113531,0.0,0.0
FBtr0113532,0.0,0.0
FBtr0113533,0.0,0.0
FBtr0113534,0.0,0.0
FBtr0303791,0.0,0.0
FBtr0303792,0.0,0.0
FBtr0303783,0.0,0.0
FBtr0072260,45.676048,0.0
FBtr0343436,3.701253,54.104214
FBtr0072261,28.560101,26.056068
FBtr0072262,40.915596,24.947563
FBtr0072276,0.0,0.0
FBtr0300874,0.0,0.0
FBtr0343437,0.0,0.0
FBtr0100169,0.0,0.0
FBtr0072275,0.0,0.0
FBtr0343445,0.0,0.0
FBtr0072263,0.0,0.0
FBtr0072274,0.0,0.0
FBtr0114305,0.0,0.0
FBtr0072264,0.0,0.0
FBtr0072266,0.0,5.461377
FBtr0072265,23.987564000000003,4.337414
FBtr0343442,0.0,0.0
FBtr0308245,0.0,0.0
FBtr0300366,0.0,0.0
FBtr0343444,0.0,0.0
FBtr0072267,0.0,0.0
FBtr0330612,0.0,0.0
FBtr0330610,0.0,0.0
